y_salary_m_hu,y_inglab_m_ha,clase,estrato1,sex,age,regsalud,maxeduclevel,p6426,sizefirm,depto,hoursworkusual,cuentapropia,totalhoursworked,relab,formal
3586.12426757812,3586.12426757812,1,2,1,21,1.0,6.0,2.0,5.0,11,48.0,0,48.0,1.0,1.0
3442.67944335938,4117.55615234375,1,2,0,43,1.0,6.0,7.0,1.0,11,50.0,0,50.0,3.0,1.0
,,1,2,0,23,1.0,7.0,24.0,5.0,11,48.0,0,48.0,1.0,1.0
,,1,2,0,43,1.0,7.0,144.0,2.0,11,72.0,0,75.0,5.0,0.0
1750.0,1750.0,1,2,0,37,3.0,4.0,60.0,2.0,11,40.0,0,40.0,1.0,0.0
1866.66662597656,1866.66662597656,1,2,0,24,3.0,7.0,3.0,2.0,11,30.0,0,30.0,1.0,0.0
,,1,2,1,46,1.0,6.0,84.0,1.0,11,60.0,1,60.0,4.0,1.0
4303.34912109375,5482.60791015625,1,2,0,43,1.0,6.0,6.0,4.0,11,40.0,0,46.0,1.0,1.0
3586.12426757812,6175.2314453125,1,2,1,43,1.0,7.0,99.0,5.0,11,48.0,0,48.0,1.0,1.0
3733.33325195312,3733.33325195312,1,2,1,33,,6.0,5.0,3.0,11,50.0,0,50.0,1.0,0.0
16916.666015625,17937.5,1,2,0,32,1.0,7.0,12.0,5.0,11,40.0,0,40.0,1.0,1.0
,,1,2,1,33,1.0,6.0,9.0,4.0,11,50.0,0,50.0,1.0,1.0
7291.66650390625,8444.4306640625,1,2,1,52,1.0,6.0,168.0,5.0,11,48.0,0,48.0,1.0,1.0
5426.3564453125,6329.70068359375,1,2,0,23,1.0,7.0,36.0,4.0,11,43.0,0,43.0,1.0,1.0
2390.74951171875,2784.42309570312,1,1,1,35,1.0,6.0,132.0,5.0,11,72.0,0,72.0,1.0,1.0
3586.12426757812,4430.09326171875,1,1,0,23,1.0,6.0,3.0,5.0,11,48.0,0,48.0,1.0,1.0
2592.59252929688,2592.59252929688,1,1,0,21,3.0,7.0,36.0,4.0,11,72.0,0,72.0,1.0,0.0
3586.12426757812,4003.7041015625,1,2,0,41,1.0,7.0,36.0,4.0,11,48.0,0,84.0,1.0,1.0
3586.12426757812,4289.12109375,1,2,1,54,1.0,5.0,24.0,3.0,11,48.0,0,48.0,1.0,1.0
9722.22265625,10532.408203125,1,4,1,23,1.0,7.0,24.0,5.0,11,48.0,0,48.0,1.0,1.0
,,1,4,1,27,1.0,7.0,6.0,5.0,11,48.0,1,48.0,4.0,1.0
4666.66650390625,4666.66650390625,1,2,1,57,3.0,6.0,60.0,2.0,11,40.0,0,40.0,1.0,0.0
,,1,2,0,35,1.0,7.0,60.0,4.0,11,60.0,1,60.0,4.0,1.0
72916.6640625,72916.6640625,1,5,0,33,1.0,7.0,48.0,5.0,11,32.0,0,32.0,1.0,1.0
3500.0,3500.0,1,3,1,63,2.0,6.0,48.0,1.0,11,40.0,0,40.0,3.0,0.0
77777.78125,77777.78125,1,5,1,41,1.0,7.0,136.0,5.0,11,48.0,0,48.0,1.0,1.0
41319.4453125,42534.72265625,1,5,0,38,1.0,7.0,24.0,5.0,11,48.0,0,48.0,1.0,1.0
,,1,5,1,28,1.0,7.0,3.0,5.0,11,40.0,1,40.0,4.0,1.0
,,1,3,1,45,1.0,6.0,10.0,5.0,11,45.0,1,45.0,4.0,1.0
,,1,5,1,60,1.0,7.0,48.0,5.0,11,48.0,0,48.0,1.0,1.0
4375.0,4375.0,1,3,0,49,3.0,5.0,1.0,1.0,11,48.0,0,48.0,3.0,0.0
9722.22265625,10694.4443359375,1,3,1,54,1.0,7.0,3.0,5.0,11,48.0,0,48.0,1.0,1.0
5600.0,6454.6533203125,1,3,1,27,1.0,7.0,12.0,4.0,11,50.0,0,50.0,1.0,1.0
3586.12426757812,3586.12426757812,1,3,1,47,1.0,4.0,48.0,4.0,11,48.0,0,48.0,1.0,1.0
5347.22216796875,5590.27783203125,1,3,0,24,1.0,7.0,4.0,4.0,11,48.0,0,48.0,1.0,1.0
4375.0,4375.0,1,2,1,62,1.0,4.0,480.0,5.0,11,48.0,0,48.0,1.0,1.0
4355.5556640625,4355.5556640625,1,2,1,44,1.0,6.0,11.0,4.0,11,60.0,0,60.0,1.0,1.0
10694.4443359375,13165.5087890625,1,3,1,42,1.0,7.0,8.0,5.0,11,48.0,0,48.0,1.0,1.0
3586.12426757812,4289.12109375,1,2,1,63,1.0,4.0,360.0,5.0,11,48.0,0,48.0,1.0,1.0
4861.111328125,5670.3564453125,1,2,0,33,1.0,7.0,144.0,4.0,11,48.0,0,48.0,1.0,1.0
,,1,3,1,34,1.0,7.0,60.0,4.0,11,40.0,1,40.0,4.0,1.0
,,1,3,0,34,1.0,7.0,69.0,4.0,11,20.0,1,20.0,4.0,1.0
3586.12426757812,3910.19848632812,1,3,0,50,1.0,5.0,336.0,4.0,11,48.0,0,48.0,1.0,1.0
4861.111328125,5266.2041015625,1,3,0,30,1.0,7.0,48.0,4.0,11,48.0,0,48.0,1.0,1.0
3586.12426757812,5869.42041015625,1,2,1,40,1.0,6.0,48.0,5.0,11,48.0,0,48.0,1.0,1.0
4666.66650390625,6266.15087890625,1,2,0,34,1.0,5.0,6.0,2.0,11,25.0,0,25.0,1.0,1.0
,,1,2,0,46,,5.0,120.0,1.0,11,40.0,1,40.0,4.0,0.0
4472.22216796875,4472.22216796875,1,2,1,23,,6.0,48.0,2.0,11,48.0,0,48.0,1.0,0.0
3129.70849609375,3743.23266601562,1,2,0,23,1.0,7.0,12.0,5.0,11,55.0,0,55.0,1.0,1.0
,,1,2,0,38,1.0,7.0,6.0,3.0,11,48.0,1,52.0,4.0,0.0
,,1,2,0,54,3.0,5.0,180.0,1.0,11,54.0,1,54.0,4.0,0.0
,,1,2,0,37,3.0,6.0,120.0,1.0,11,48.0,1,48.0,4.0,0.0
,,1,2,1,47,3.0,4.0,120.0,3.0,11,77.0,1,77.0,4.0,0.0
848.48486328125,848.48486328125,1,2,0,45,3.0,5.0,3.0,1.0,11,55.0,0,55.0,3.0,0.0
2083.33325195312,2083.33325195312,1,2,0,18,3.0,5.0,8.0,2.0,11,56.0,0,56.0,1.0,0.0
,,1,2,1,23,,5.0,36.0,1.0,11,66.0,1,66.0,4.0,0.0
,,1,2,1,37,3.0,5.0,5.0,1.0,11,70.0,1,70.0,4.0,0.0
,,1,2,0,40,3.0,7.0,6.0,2.0,11,40.0,0,40.0,6.0,0.0
,,1,3,1,40,1.0,7.0,144.0,4.0,11,60.0,1,60.0,4.0,1.0
34027.77734375,42015.25390625,1,3,0,37,1.0,7.0,48.0,5.0,11,48.0,0,51.0,1.0,1.0
4375.0,4739.58349609375,1,3,0,41,1.0,6.0,12.0,5.0,11,48.0,0,48.0,1.0,1.0
,,1,2,0,33,1.0,7.0,84.0,2.0,11,60.0,0,60.0,5.0,0.0
6805.5556640625,7109.375,1,2,0,26,1.0,6.0,28.0,4.0,11,48.0,0,48.0,1.0,1.0
12638.888671875,13833.1005859375,1,3,1,29,1.0,7.0,60.0,5.0,11,48.0,0,48.0,1.0,1.0
5833.33349609375,6217.361328125,1,3,0,28,1.0,7.0,60.0,3.0,11,48.0,0,48.0,1.0,1.0
,,1,2,0,52,1.0,3.0,36.0,1.0,11,42.0,1,42.0,4.0,0.0
7777.77783203125,8610.037109375,1,2,1,30,1.0,6.0,9.0,2.0,11,42.0,0,42.0,1.0,0.0
,,1,2,0,28,1.0,7.0,11.0,5.0,11,30.0,1,38.0,4.0,0.0
,,1,2,0,36,3.0,4.0,72.0,1.0,11,30.0,1,30.0,4.0,0.0
,,1,2,1,37,3.0,1.0,240.0,1.0,11,54.0,1,54.0,4.0,0.0
,,1,2,0,55,3.0,4.0,240.0,1.0,11,24.0,1,24.0,4.0,0.0
3586.12426757812,4435.87890625,1,2,1,28,1.0,6.0,15.0,5.0,11,48.0,0,48.0,1.0,1.0
3586.12426757812,4290.0458984375,1,2,0,22,1.0,6.0,20.0,2.0,11,48.0,0,48.0,1.0,1.0
4861.111328125,6049.5234375,1,2,1,25,1.0,7.0,24.0,5.0,11,48.0,0,48.0,1.0,1.0
3402.77783203125,3402.77783203125,1,2,0,23,3.0,7.0,8.0,2.0,11,48.0,0,48.0,1.0,0.0
48416.66796875,58381.94140625,1,3,1,59,1.0,7.0,396.0,5.0,11,40.0,0,40.0,2.0,1.0
7777.77783203125,7777.77783203125,1,3,1,25,1.0,7.0,12.0,5.0,11,48.0,0,48.0,1.0,1.0
31500.0,37851.8515625,1,3,0,54,1.0,7.0,48.0,5.0,11,48.0,0,48.0,2.0,1.0
,,1,3,1,67,1.0,5.0,1.0,2.0,11,60.0,0,60.0,5.0,0.0
7291.66650390625,8035.41650390625,1,3,0,36,1.0,7.0,144.0,5.0,11,48.0,0,48.0,1.0,1.0
,,1,3,1,41,1.0,7.0,24.0,4.0,11,48.0,0,48.0,1.0,1.0
3586.12426757812,3715.75415039062,1,3,0,48,1.0,7.0,6.0,4.0,11,48.0,0,48.0,1.0,1.0
,,1,3,0,52,1.0,6.0,228.0,2.0,11,80.0,0,80.0,5.0,0.0
,,1,3,1,40,1.0,7.0,60.0,5.0,11,48.0,0,48.0,1.0,1.0
,,1,2,1,55,1.0,6.0,48.0,2.0,11,50.0,1,50.0,4.0,0.0
,,1,2,0,50,1.0,6.0,60.0,2.0,11,50.0,1,50.0,4.0,0.0
,,1,2,1,28,1.0,7.0,0.0,5.0,11,40.0,1,40.0,4.0,1.0
,,1,2,1,24,1.0,7.0,2.0,5.0,11,48.0,1,48.0,4.0,1.0
,,1,2,1,21,,7.0,48.0,1.0,11,45.0,1,45.0,4.0,0.0
3586.12426757812,4290.0458984375,1,2,0,60,1.0,5.0,56.0,5.0,11,48.0,0,48.0,1.0,1.0
13333.3330078125,15000.0,1,3,1,50,1.0,7.0,180.0,5.0,11,70.0,0,70.0,2.0,1.0
33333.33203125,33333.33203125,1,3,0,48,1.0,7.0,120.0,5.0,11,56.0,0,56.0,1.0,1.0
5833.33349609375,6319.4443359375,1,2,1,54,1.0,6.0,36.0,5.0,11,48.0,0,48.0,1.0,1.0
24305.5546875,24305.5546875,1,3,1,39,1.0,7.0,12.0,5.0,11,48.0,0,48.0,1.0,1.0
14583.3330078125,15798.611328125,1,3,0,36,1.0,7.0,12.0,5.0,11,48.0,0,48.0,1.0,1.0
14518.5185546875,15728.39453125,1,3,1,38,1.0,7.0,13.0,5.0,11,45.0,0,45.0,1.0,1.0
16333.3330078125,17694.443359375,1,3,0,32,1.0,7.0,36.0,5.0,11,40.0,0,40.0,1.0,1.0
4375.0,4375.0,1,2,0,59,1.0,4.0,24.0,3.0,11,48.0,0,48.0,1.0,0.0
,,1,2,0,29,3.0,7.0,24.0,3.0,11,10.0,1,10.0,4.0,0.0
3888.88891601562,5104.16650390625,1,3,1,56,1.0,6.0,3.0,5.0,11,48.0,0,48.0,1.0,1.0
,,1,3,0,61,1.0,7.0,9.0,1.0,11,24.0,1,24.0,4.0,1.0
7777.77783203125,7777.77783203125,1,3,0,57,1.0,6.0,360.0,5.0,11,48.0,0,48.0,1.0,1.0
5833.33349609375,6480.54150390625,1,3,0,23,1.0,7.0,6.0,4.0,11,48.0,0,48.0,1.0,1.0
,,1,4,1,62,1.0,7.0,48.0,1.0,11,40.0,1,40.0,4.0,1.0
2459.056640625,2857.3115234375,1,3,0,31,1.0,6.0,16.0,4.0,11,70.0,0,70.0,1.0,0.0
2459.056640625,2459.056640625,1,3,0,21,1.0,6.0,12.0,3.0,11,70.0,0,70.0,1.0,0.0
,,1,3,1,60,1.0,5.0,16.0,1.0,11,72.0,1,72.0,4.0,0.0
2868.8994140625,3224.73266601562,1,3,0,35,1.0,7.0,60.0,5.0,11,60.0,0,60.0,1.0,1.0
,,1,3,0,57,1.0,7.0,216.0,4.0,11,40.0,0,40.0,1.0,1.0
,,1,3,1,75,1.0,7.0,240.0,1.0,11,48.0,1,48.0,4.0,0.0
12444.4443359375,18643.333984375,1,2,1,37,1.0,7.0,42.0,5.0,11,45.0,0,45.0,2.0,1.0
11666.6669921875,9015.1513671875,1,2,0,40,1.0,7.0,2.0,4.0,11,30.0,0,44.0,1.0,0.0
2692.3076171875,2916.66674804688,1,2,1,35,1.0,6.0,42.0,2.0,11,65.0,0,65.0,1.0,0.0
,,1,3,1,28,,7.0,60.0,2.0,11,40.0,0,40.0,1.0,0.0
,,1,3,0,35,1.0,7.0,80.0,5.0,11,40.0,1,40.0,4.0,1.0
5833.33349609375,5833.33349609375,1,2,1,45,1.0,5.0,36.0,4.0,11,48.0,0,48.0,1.0,1.0
3888.88891601562,3888.88891601562,1,2,0,45,1.0,5.0,60.0,5.0,11,48.0,0,48.0,1.0,1.0
3500.0,3500.0,1,2,1,19,1.0,7.0,2.0,4.0,11,20.0,0,20.0,1.0,0.0
,,1,4,1,49,,7.0,60.0,1.0,11,28.0,1,28.0,4.0,0.0
4303.34912109375,4788.33251953125,1,4,0,40,1.0,7.0,8.0,3.0,11,40.0,0,40.0,1.0,1.0
,,1,4,0,37,3.0,7.0,24.0,1.0,11,42.0,1,42.0,4.0,0.0
4131.9443359375,4973.59716796875,1,2,1,47,1.0,6.0,84.0,5.0,11,48.0,0,48.0,1.0,1.0
,,1,2,0,43,1.0,6.0,120.0,1.0,11,48.0,1,48.0,4.0,1.0
,,1,4,1,55,1.0,7.0,216.0,4.0,11,55.0,0,55.0,1.0,1.0
,,1,4,0,48,1.0,7.0,24.0,5.0,11,40.0,0,40.0,1.0,1.0
4375.0,4375.0,1,3,0,48,3.0,5.0,36.0,2.0,11,40.0,0,40.0,1.0,0.0
,,1,3,0,56,,5.0,36.0,1.0,11,35.0,1,35.0,4.0,0.0
12152.77734375,13165.5087890625,1,3,0,35,1.0,7.0,168.0,5.0,11,48.0,0,48.0,1.0,1.0
5000.0,6041.66650390625,1,2,1,38,2.0,6.0,180.0,5.0,11,56.0,0,56.0,2.0,1.0
19833.333984375,22890.97265625,1,4,1,53,1.0,7.0,384.0,5.0,11,40.0,0,40.0,2.0,1.0
,,1,4,1,56,1.0,7.0,336.0,1.0,11,48.0,1,48.0,4.0,1.0
,,1,4,1,56,1.0,6.0,360.0,1.0,11,48.0,1,48.0,4.0,0.0
3586.12426757812,3586.12426757812,1,4,0,58,1.0,3.0,444.0,1.0,11,48.0,0,48.0,3.0,1.0
3500.0,3904.15283203125,1,2,1,66,1.0,3.0,8.0,2.0,11,48.0,0,48.0,1.0,1.0
33939.39453125,33939.39453125,1,4,1,50,1.0,7.0,348.0,5.0,11,55.0,0,55.0,1.0,1.0
13125.0,14218.75,1,4,0,51,1.0,7.0,96.0,5.0,11,48.0,0,48.0,2.0,1.0
,,1,3,0,29,1.0,7.0,70.0,1.0,11,25.0,1,25.0,4.0,1.0
,,1,3,1,20,1.0,6.0,11.0,1.0,11,32.0,1,32.0,4.0,0.0
518.518493652344,518.518493652344,1,3,1,62,3.0,6.0,0.0,2.0,11,18.0,0,18.0,1.0,0.0
1866.66662597656,1866.66662597656,1,3,0,57,3.0,5.0,24.0,1.0,11,18.0,0,18.0,3.0,0.0
6416.66650390625,6416.66650390625,1,3,0,28,3.0,6.0,0.0,2.0,11,16.0,0,16.0,1.0,0.0
,,1,3,1,54,1.0,5.0,120.0,1.0,11,48.0,1,48.0,4.0,0.0
14097.22265625,15636.57421875,1,3,0,32,2.0,7.0,12.0,5.0,11,48.0,0,48.0,2.0,1.0
,,1,2,0,43,3.0,5.0,48.0,2.0,11,90.0,1,90.0,4.0,0.0
,,1,2,1,23,1.0,7.0,48.0,2.0,11,6.0,0,6.0,6.0,0.0
,,1,2,0,22,1.0,7.0,48.0,2.0,11,6.0,0,6.0,6.0,0.0
,,1,2,0,19,1.0,7.0,48.0,2.0,11,28.0,0,28.0,6.0,0.0
4320.98779296875,4320.98779296875,1,2,1,26,,6.0,1.0,2.0,11,54.0,0,54.0,1.0,0.0
3825.19921875,4256.29541015625,1,2,0,36,1.0,4.0,1.0,1.0,11,45.0,0,45.0,3.0,1.0
,,1,1,0,64,3.0,4.0,12.0,2.0,11,84.0,1,84.0,4.0,0.0
3586.12426757812,3990.27709960938,1,1,1,37,1.0,6.0,2.0,4.0,11,48.0,0,48.0,1.0,1.0
,,1,1,1,58,3.0,3.0,12.0,2.0,11,30.0,1,30.0,4.0,0.0
4666.66650390625,4666.66650390625,1,1,1,25,3.0,4.0,80.0,5.0,11,50.0,0,50.0,1.0,0.0
4666.66650390625,4666.66650390625,1,2,0,28,3.0,7.0,6.0,4.0,11,15.0,0,15.0,1.0,0.0
,,1,1,1,50,3.0,5.0,3.0,1.0,11,40.0,1,40.0,4.0,0.0
,,1,2,0,55,3.0,5.0,120.0,1.0,11,48.0,1,48.0,4.0,0.0
3888.88891601562,3888.88891601562,1,2,1,27,1.0,7.0,4.0,4.0,11,48.0,0,48.0,1.0,1.0
3586.12426757812,3586.12426757812,1,2,0,19,1.0,7.0,6.0,5.0,11,48.0,0,48.0,1.0,0.0
3586.12426757812,3889.94384765625,1,3,0,37,1.0,6.0,18.0,2.0,11,48.0,0,48.0,1.0,1.0
5833.33349609375,5833.33349609375,1,1,1,23,1.0,6.0,14.0,5.0,11,48.0,0,48.0,1.0,1.0
3586.12426757812,3990.27709960938,1,3,0,48,1.0,5.0,2.0,5.0,11,48.0,0,48.0,1.0,1.0
3586.12426757812,4289.12109375,1,3,0,47,1.0,6.0,36.0,5.0,11,48.0,0,48.0,1.0,1.0
2916.66674804688,2916.66674804688,1,3,1,33,3.0,6.0,36.0,3.0,11,48.0,0,48.0,1.0,0.0
2430.5556640625,2430.5556640625,1,3,0,33,3.0,6.0,24.0,3.0,11,48.0,0,48.0,1.0,0.0
3159.72216796875,3159.72216796875,1,3,1,47,3.0,5.0,58.0,2.0,11,48.0,0,48.0,1.0,0.0
4083.33325195312,4252.5,1,2,0,54,1.0,4.0,144.0,1.0,11,40.0,0,40.0,3.0,1.0
,,1,1,1,22,1.0,6.0,1.0,1.0,11,40.0,1,40.0,4.0,0.0
5347.22216796875,5751.375,1,2,1,35,1.0,6.0,36.0,4.0,11,48.0,0,48.0,1.0,1.0
3586.12426757812,3990.27709960938,1,2,1,31,1.0,5.0,3.0,4.0,11,48.0,0,48.0,1.0,1.0
4861.111328125,5406.236328125,1,1,1,32,1.0,7.0,18.0,2.0,11,48.0,0,48.0,1.0,1.0
,,1,3,1,67,1.0,4.0,72.0,5.0,11,48.0,0,48.0,1.0,1.0
,,1,3,0,57,1.0,7.0,240.0,1.0,11,20.0,1,20.0,4.0,0.0
8166.66650390625,8166.66650390625,1,3,1,30,1.0,7.0,15.0,2.0,11,40.0,0,40.0,1.0,1.0
,,1,1,1,47,3.0,6.0,180.0,1.0,11,35.0,1,35.0,4.0,0.0
,,1,3,1,45,1.0,6.0,2.0,1.0,11,30.0,1,30.0,4.0,0.0
,,1,2,1,52,1.0,7.0,140.0,2.0,11,48.0,0,48.0,5.0,0.0
3645.83325195312,3786.8056640625,1,2,0,41,1.0,6.0,96.0,2.0,11,48.0,0,48.0,1.0,0.0
3500.0,3500.0,1,3,0,34,1.0,5.0,24.0,2.0,11,48.0,0,48.0,1.0,1.0
,,1,3,1,23,,7.0,12.0,1.0,11,20.0,1,20.0,4.0,0.0
3586.12426757812,3990.27709960938,1,2,1,32,1.0,6.0,1.0,2.0,11,48.0,0,48.0,1.0,1.0
6287.037109375,6826.53369140625,1,3,1,32,1.0,7.0,6.0,5.0,11,72.0,0,72.0,1.0,1.0
4303.34912109375,4827.2216796875,1,3,0,28,1.0,7.0,2.0,5.0,11,40.0,0,40.0,1.0,1.0
5833.33349609375,6684.70849609375,1,1,1,35,1.0,6.0,8.0,5.0,11,48.0,0,48.0,1.0,1.0
4148.14794921875,4148.14794921875,1,1,0,34,3.0,3.0,60.0,1.0,11,27.0,0,27.0,3.0,0.0
4781.4990234375,5718.82763671875,1,3,1,27,1.0,7.0,30.0,5.0,11,36.0,0,36.0,1.0,1.0
19444.4453125,21875.0,1,3,0,30,2.0,7.0,81.0,5.0,11,30.0,0,30.0,2.0,1.0
11200.0,12394.6669921875,1,3,1,47,1.0,7.0,144.0,5.0,11,50.0,0,50.0,1.0,1.0
,,1,3,0,39,1.0,7.0,204.0,1.0,11,40.0,1,40.0,4.0,0.0
,,1,3,1,46,3.0,5.0,120.0,1.0,11,48.0,1,48.0,4.0,0.0
,,1,3,0,36,3.0,6.0,82.0,1.0,11,48.0,1,48.0,4.0,0.0
1750.0,1750.0,1,1,0,61,3.0,4.0,0.0,2.0,11,40.0,0,40.0,1.0,0.0
2868.8994140625,2868.8994140625,1,1,1,37,3.0,5.0,0.0,2.0,11,60.0,0,60.0,1.0,0.0
3073.82080078125,3073.82080078125,1,1,1,36,3.0,7.0,18.0,1.0,11,56.0,0,56.0,1.0,0.0
5185.18505859375,5185.18505859375,1,1,0,22,,6.0,36.0,1.0,11,36.0,0,36.0,3.0,0.0
2868.8994140625,2868.8994140625,1,2,1,45,1.0,6.0,4.0,5.0,11,60.0,0,60.0,1.0,1.0
,,1,2,1,42,1.0,3.0,36.0,2.0,11,130.0,0,130.0,5.0,1.0
,,1,2,0,23,1.0,7.0,24.0,1.0,11,40.0,1,40.0,4.0,0.0
8296.2958984375,8857.0224609375,1,2,0,33,1.0,6.0,3.0,5.0,11,45.0,0,45.0,1.0,1.0
,,1,2,1,64,3.0,4.0,240.0,3.0,11,63.0,1,63.0,4.0,0.0
,,1,2,1,45,1.0,6.0,240.0,1.0,11,48.0,1,48.0,4.0,0.0
3586.12426757812,3856.72631835938,1,2,0,44,1.0,6.0,180.0,4.0,11,48.0,0,48.0,1.0,1.0
5347.22216796875,6319.4443359375,1,2,0,33,1.0,6.0,4.0,5.0,11,24.0,0,24.0,1.0,1.0
,,1,2,1,39,1.0,5.0,60.0,2.0,11,24.0,1,24.0,4.0,0.0
,,1,2,1,35,3.0,7.0,12.0,1.0,11,48.0,1,74.0,4.0,0.0
3586.12426757812,4277.08251953125,1,3,0,42,1.0,6.0,1.0,5.0,11,48.0,0,48.0,1.0,1.0
,,1,3,1,40,3.0,7.0,2.0,2.0,11,35.0,1,35.0,4.0,0.0
2361.11108398438,2674.27783203125,1,1,1,24,1.0,5.0,6.0,5.0,11,84.0,0,84.0,1.0,1.0
,,1,1,0,27,1.0,4.0,24.0,1.0,11,36.0,1,36.0,4.0,0.0
,,1,3,0,48,1.0,3.0,360.0,1.0,11,48.0,1,48.0,4.0,0.0
4131.9443359375,4880.42578125,1,3,0,22,1.0,7.0,24.0,4.0,11,48.0,0,48.0,1.0,1.0
,,1,3,1,58,3.0,6.0,18.0,1.0,11,40.0,1,40.0,4.0,0.0
,,1,3,1,53,1.0,6.0,240.0,1.0,11,40.0,1,40.0,4.0,0.0
,,1,3,1,23,1.0,7.0,30.0,3.0,11,48.0,0,48.0,1.0,1.0
,,1,3,1,73,3.0,1.0,18.0,1.0,11,12.0,1,12.0,4.0,0.0
4083.33325195312,4083.33325195312,1,1,1,37,3.0,3.0,120.0,2.0,11,40.0,0,40.0,1.0,0.0
,,1,1,0,36,3.0,1.0,3.0,1.0,11,25.0,1,25.0,4.0,0.0
,,1,2,1,66,3.0,4.0,180.0,1.0,11,36.0,1,36.0,4.0,0.0
2500.0,2500.0,1,2,0,47,3.0,3.0,36.0,2.0,11,56.0,0,56.0,3.0,0.0
2962.962890625,2962.962890625,1,1,1,26,,7.0,5.0,2.0,11,63.0,0,63.0,1.0,0.0
1037.03698730469,1037.03698730469,1,1,0,23,,6.0,1.0,1.0,11,45.0,0,45.0,3.0,0.0
,,1,3,0,45,1.0,5.0,82.0,1.0,11,50.0,1,50.0,4.0,0.0
,,1,3,1,27,3.0,6.0,36.0,1.0,11,50.0,1,50.0,4.0,0.0
4303.34912109375,5146.94482421875,1,3,0,25,1.0,7.0,36.0,4.0,11,40.0,0,40.0,1.0,1.0
3888.88891601562,3888.88891601562,1,1,1,26,,6.0,3.0,3.0,11,48.0,0,48.0,1.0,0.0
5666.66650390625,6305.55517578125,1,3,1,33,2.0,7.0,144.0,5.0,11,70.0,0,70.0,2.0,1.0
4861.111328125,5670.3564453125,1,3,0,30,1.0,7.0,18.0,5.0,11,48.0,0,48.0,1.0,1.0
7129.62939453125,8711.54296875,1,2,1,30,1.0,6.0,108.0,5.0,11,72.0,0,72.0,2.0,1.0
3750.0,3750.0,1,1,0,22,3.0,5.0,3.0,2.0,11,56.0,0,56.0,1.0,0.0
,,1,1,1,25,,5.0,18.0,1.0,11,96.0,1,96.0,4.0,0.0
,,1,1,1,19,3.0,5.0,5.0,1.0,11,96.0,1,96.0,4.0,0.0
,,1,1,0,41,1.0,4.0,60.0,2.0,11,8.0,0,8.0,1.0,0.0
,,1,2,1,55,,3.0,36.0,1.0,11,48.0,1,48.0,4.0,0.0
,,1,1,1,48,3.0,6.0,36.0,2.0,11,48.0,0,48.0,5.0,0.0
,,1,1,0,35,3.0,6.0,36.0,1.0,11,48.0,1,48.0,4.0,0.0
6250.0,6250.0,1,3,1,37,3.0,4.0,0.0,2.0,11,56.0,0,56.0,1.0,0.0
2160.49389648438,2160.49389648438,1,3,0,36,3.0,4.0,6.0,3.0,11,54.0,0,54.0,1.0,0.0
,,1,2,0,40,3.0,6.0,8.0,1.0,11,18.0,1,22.0,4.0,0.0
2488.88891601562,2488.88891601562,1,2,0,63,1.0,7.0,2.0,2.0,11,30.0,0,30.0,1.0,0.0
3500.0,3500.0,1,2,1,32,,7.0,2.0,2.0,11,60.0,0,60.0,1.0,0.0
,,1,2,1,29,,7.0,12.0,1.0,11,72.0,1,72.0,4.0,0.0
,,1,3,1,52,1.0,6.0,13.0,1.0,11,72.0,1,72.0,4.0,0.0
7259.25927734375,7259.25927734375,1,3,0,48,1.0,6.0,18.0,1.0,11,45.0,0,45.0,3.0,1.0
11666.6669921875,12468.75,1,3,0,30,1.0,7.0,6.0,4.0,11,8.0,0,8.0,1.0,1.0
,,1,3,1,23,1.0,6.0,36.0,1.0,11,72.0,1,72.0,4.0,1.0
3888.88891601562,3888.88891601562,1,2,0,32,1.0,7.0,8.0,2.0,11,48.0,0,48.0,1.0,0.0
,,1,2,0,41,3.0,6.0,120.0,1.0,11,60.0,1,60.0,4.0,0.0
,,1,2,1,44,3.0,6.0,24.0,1.0,11,72.0,1,72.0,4.0,0.0
,,1,2,1,22,3.0,6.0,24.0,4.0,11,48.0,0,48.0,1.0,0.0
5420.138671875,6269.8935546875,1,2,1,54,1.0,5.0,156.0,5.0,11,48.0,0,48.0,1.0,1.0
3586.12426757812,4290.0458984375,1,2,0,47,1.0,5.0,12.0,5.0,11,48.0,0,48.0,1.0,1.0
59393.9375,59393.9375,1,5,1,50,1.0,7.0,16.0,5.0,11,55.0,0,55.0,1.0,1.0
10000.0,10000.0,1,5,0,50,1.0,7.0,3.0,5.0,11,70.0,0,70.0,1.0,1.0
12881.9443359375,12881.9443359375,1,5,0,42,1.0,7.0,180.0,5.0,11,48.0,0,48.0,1.0,1.0
3586.12426757812,4435.87890625,1,2,1,40,1.0,6.0,13.0,2.0,11,48.0,0,48.0,1.0,1.0
,,1,2,0,47,1.0,7.0,144.0,5.0,11,48.0,0,48.0,1.0,1.0
18333.333984375,18333.333984375,1,2,1,39,1.0,7.0,11.0,5.0,11,14.0,0,14.0,1.0,0.0
4131.9443359375,4679.986328125,1,2,0,24,1.0,7.0,7.0,5.0,11,48.0,0,48.0,1.0,1.0
3586.12426757812,4294.0966796875,1,2,1,24,1.0,6.0,48.0,2.0,11,48.0,0,48.0,1.0,1.0
,,1,2,0,54,3.0,6.0,10.0,1.0,11,30.0,1,30.0,4.0,0.0
3586.12426757812,4289.12109375,1,2,1,24,1.0,7.0,18.0,5.0,11,48.0,0,48.0,1.0,1.0
